;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
8:00;Haarlemmermeerstation;9;8;4;29;2;12;2;8;0;1;19;6;8;18;6;6;6;2;15;5;3;4;2;19
8:15;Haarlemmermeerstation;10;5;2;4;6;1;7;20;2;0;7;10;10;11;8;14;18;3;10;20;2;4;4;4
8:30;Haarlemmermeerstation;8;5;2;18;9;9;0;16;3;1;14;1;13;11;3;7;7;1;7;6;6;3;1;3
8:45;Haarlemmermeerstation;8;2;3;27;20;8;9;12;7;0;9;10;2;0;17;4;21;2;10;9;6;4;4;2
9:00;Haarlemmermeerstation;12;12;1;16;7;6;6;9;1;3;8;3;13;19;6;16;16;1;16;3;7;4;6;12
9:15;Haarlemmermeerstation;1;2;1;15;4;2;4;8;2;2;4;7;10;2;11;10;13;2;9;0;2;0;5;13
9:30;Haarlemmermeerstation;3;1;0;14;3;2;2;2;2;1;3;3;10;0;8;5;5;1;8;0;2;3;0;1
9:45;Haarlemmermeerstation;3;2;1;3;6;2;4;3;2;0;8;4;5;8;1;0;3;0;6;3;2;0;1;9
10:00;Haarlemmermeerstation;3;1;1;7;5;2;1;1;0;1;5;2;4;3;4;1;6;0;0;4;0;2;1;6
10:15;Haarlemmermeerstation;1;2;0;6;3;4;1;6;2;1;0;1;4;2;0;1;2;0;2;5;0;2;2;3
10:30;Haarlemmermeerstation;1;2;0;4;4;1;1;1;0;0;3;2;2;3;1;5;2;1;3;0;2;1;2;6
10:45;Haarlemmermeerstation;3;2;1;2;0;3;1;2;0;0;5;4;1;3;4;0;4;1;0;2;1;1;1;6
11:00;Haarlemmermeerstation;3;3;0;4;3;3;1;2;0;1;5;1;3;5;3;2;5;1;3;2;1;0;0;3
11:15;Haarlemmermeerstation;4;2;0;2;1;1;1;5;1;1;4;1;5;4;5;2;1;0;1;3;1;1;2;6
11:30;Haarlemmermeerstation;2;1;1;4;4;1;2;2;1;1;2;1;4;6;2;4;1;0;5;4;2;0;2;2
11:45;Haarlemmermeerstation;3;2;0;2;0;2;1;3;2;0;1;3;1;3;5;3;4;0;3;4;1;2;1;5
12:00;Haarlemmermeerstation;4;1;1;5;6;5;2;6;0;0;6;3;4;6;2;4;5;1;1;4;1;1;2;1
12:15;Haarlemmermeerstation;5;3;1;9;1;1;3;1;3;1;8;2;1;3;1;0;2;1;7;7;3;0;0;3
12:30;Haarlemmermeerstation;2;4;1;1;8;3;1;6;0;1;6;5;2;6;2;2;3;1;8;6;2;2;1;9
12:45;Haarlemmermeerstation;5;2;0;9;2;1;2;7;3;1;8;5;6;0;7;2;2;1;7;1;1;2;0;4
13:00;Haarlemmermeerstation;4;3;1;7;4;2;2;3;1;1;5;0;7;2;1;1;4;0;6;8;2;1;3;6
13:15;Haarlemmermeerstation;4;1;1;2;5;3;2;5;1;1;2;1;5;5;2;5;4;1;6;4;0;1;0;2
13:30;Haarlemmermeerstation;2;2;1;6;0;3;1;5;1;0;4;2;3;3;3;5;4;0;6;4;1;2;2;0
13:45;Haarlemmermeerstation;3;1;0;6;4;0;1;3;1;0;5;2;2;2;4;3;2;1;0;1;0;0;2;3
14:00;Haarlemmermeerstation;3;1;1;3;1;1;2;3;0;0;0;3;4;2;2;1;1;1;4;4;0;0;0;1
14:15;Haarlemmermeerstation;3;3;1;3;1;3;2;4;2;1;0;3;4;0;3;5;2;0;5;0;1;1;1;1
14:30;Haarlemmermeerstation;3;3;0;2;6;0;2;6;2;0;6;3;2;5;1;2;3;0;0;1;1;1;1;3
14:45;Haarlemmermeerstation;4;1;1;3;3;2;2;5;2;0;3;0;3;1;2;1;5;1;5;5;2;2;1;1
15:00;Haarlemmermeerstation;4;3;1;3;4;2;1;2;1;1;4;4;4;3;4;4;2;1;2;4;0;1;0;3
15:15;Haarlemmermeerstation;4;1;0;2;0;2;2;1;1;0;2;4;0;1;4;2;4;0;3;2;2;2;0;0
15:30;Haarlemmermeerstation;3;3;1;0;5;3;2;1;1;0;2;4;4;6;4;3;4;1;1;4;1;2;1;1
15:45;Haarlemmermeerstation;3;2;1;2;2;2;2;0;1;0;3;1;2;4;2;4;4;0;4;3;0;2;0;5
16:00;Haarlemmermeerstation;1;3;1;16;6;1;7;3;1;1;11;3;6;4;0;8;12;0;8;3;0;1;1;12
16:15;Haarlemmermeerstation;7;3;1;22;3;5;7;13;3;1;3;10;3;16;9;2;1;1;9;10;2;1;1;15
16:30;Haarlemmermeerstation;6;4;2;15;15;5;4;4;1;0;13;0;7;3;3;8;0;0;14;17;3;3;4;6
16:45;Haarlemmermeerstation;12;4;2;21;14;11;8;12;5;1;3;3;7;12;0;14;10;1;2;7;4;4;4;6
17:00;Haarlemmermeerstation;3;8;2;4;19;12;10;6;5;0;12;8;9;6;10;5;8;2;5;21;5;6;3;7
17:15;Haarlemmermeerstation;11;4;1;25;4;0;8;16;6;2;0;7;4;19;10;10;21;0;5;16;0;0;2;17
17:30;Haarlemmermeerstation;3;6;2;18;4;13;7;13;0;1;11;2;13;4;17;8;19;3;15;16;4;5;6;4
17:45;Haarlemmermeerstation;9;0;3;21;17;10;5;5;1;1;10;9;13;11;7;6;19;2;5;4;0;6;4;4
18:00;Haarlemmermeerstation;12;11;1;7;19;14;5;6;3;1;17;2;17;11;9;4;16;2;6;3;6;5;1;2
18:15;Haarlemmermeerstation;9;12;2;13;0;12;8;13;5;0;9;8;18;17;1;13;2;3;7;1;2;2;3;7
18:30;Haarlemmermeerstation;7;6;0;16;2;0;7;15;3;0;4;8;6;13;1;4;12;2;12;7;2;3;4;2
18:45;Haarlemmermeerstation;7;2;1;12;9;5;3;11;0;1;8;7;4;10;1;6;9;0;2;6;1;2;2;12
19:00;Haarlemmermeerstation;1;1;1;8;7;6;2;4;3;1;7;4;5;5;3;7;5;1;8;4;3;0;3;3
19:15;Haarlemmermeerstation;1;2;0;4;2;3;2;0;0;0;2;2;4;6;1;0;3;1;3;5;0;1;2;4
19:30;Haarlemmermeerstation;1;0;0;3;5;4;3;3;1;1;5;0;1;4;3;5;4;0;0;0;1;1;2;0
19:45;Haarlemmermeerstation;2;1;0;1;4;1;2;2;1;0;3;3;4;4;3;2;4;0;5;5;2;0;1;3
20:00;Haarlemmermeerstation;0;2;1;7;2;3;3;3;1;0;1;3;1;0;4;4;2;1;4;1;1;1;1;3
20:15;Haarlemmermeerstation;4;1;1;6;3;3;2;3;0;1;2;3;4;1;4;3;6;1;3;2;2;2;0;2
20:30;Haarlemmermeerstation;1;1;1;2;0;2;1;4;2;1;1;1;2;3;1;1;2;0;2;4;1;1;1;3
20:45;Haarlemmermeerstation;1;1;1;3;0;2;1;0;2;1;4;2;1;0;3;2;1;0;3;1;1;1;0;3
21:00;Haarlemmermeerstation;2;0;0;6;0;0;1;1;2;0;2;1;1;2;4;0;1;0;4;3;1;1;1;2
21:15;Haarlemmermeerstation;2;2;1;4;0;1;2;1;0;1;5;2;4;2;2;3;5;1;3;5;1;2;1;1
21:30;Haarlemmermeerstation;1;2;1;3;1;1;0;1;1;0;2;0;4;0;0;1;2;1;0;2;1;1;0;4
21:45;Haarlemmermeerstation;2;1;0;3;0;3;2;5;1;0;4;2;2;5;2;3;1;1;1;6;1;1;1;3
22:00;Haarlemmermeerstation;0;2;0;2;0;4;0;1;2;0;5;4;1;4;5;0;2;1;1;0;1;2;1;1
22:15;Haarlemmermeerstation;4;2;1;6;1;3;0;1;1;0;2;2;4;3;1;2;2;0;5;2;2;0;2;4
22:30;Haarlemmermeerstation;1;1;0;1;1;2;0;5;1;0;4;1;3;3;3;3;1;0;2;3;1;1;1;2
22:45;Haarlemmermeerstation;1;1;1;4;4;3;2;1;2;0;5;1;1;2;4;2;1;0;1;1;1;1;1;2
23:00;Haarlemmermeerstation;2;1;0;4;3;2;1;0;1;0;3;2;2;3;3;2;3;0;2;2;0;1;1;1
23:15;Haarlemmermeerstation;1;1;0;0;3;0;2;0;1;0;1;0;3;2;2;2;3;0;2;3;0;0;0;1
23:30;Haarlemmermeerstation;1;0;1;2;3;1;1;4;1;1;2;1;0;1;0;2;1;1;1;2;1;1;1;1
23:45;Haarlemmermeerstation;2;0;0;4;3;2;1;2;1;0;2;2;1;1;2;0;0;0;1;2;1;1;1;2
0:00;Hasseltweg;1;1;0;2;0;1;1;0;1;0;1;1;1;1;0;1;1;0;2;1;0;0;0;1
0:15;Hasseltweg;1;0;0;1;1;0;1;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1
0:30;Hasseltweg;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1
0:45;Hasseltweg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Hasseltweg;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1
1:30;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
1:45;Hasseltweg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
2:00;Hasseltweg;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1
2:30;Hasseltweg;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
2:45;Hasseltweg;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
3:00;Hasseltweg;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1
3:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
3:45;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4:00;Hasseltweg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
4:15;Hasseltweg;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
4:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1
4:45;Hasseltweg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5:15;Hasseltweg;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0
5:30;Hasseltweg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1
5:45;Hasseltweg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6:00;Hasseltweg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6:15;Hasseltweg;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1
6:30;Hasseltweg;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
6:45;Hasseltweg;0;1;0;2;0;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;1
7:00;Hasseltweg;0;0;0;0;2;1;0;2;1;0;1;1;1;1;1;2;1;0;1;1;0;1;0;1
7:15;Hasseltweg;4;1;0;7;5;1;2;2;1;1;2;0;2;6;2;3;0;0;5;1;2;0;0;0
7:30;Hasseltweg;5;1;0;3;11;5;4;13;3;0;3;5;6;8;9;3;6;1;11;8;2;3;2;7
7:45;Hasseltweg;8;1;2;18;0;15;12;18;2;2;24;3;3;8;12;17;9;3;1;18;6;7;3;18
8:00;Hasseltweg;5;5;4;14;5;14;2;22;2;1;4;9;6;18;7;5;12;1;4;11;6;6;4;7
8:15;Hasseltweg;2;8;2;3;13;1;9;12;2;3;18;9;2;18;3;2;1;3;9;8;7;7;4;13
8:30;Hasseltweg;13;0;2;12;7;3;3;5;1;0;12;9;4;9;9;5;3;0;18;12;0;3;4;10
8:45;Hasseltweg;10;2;2;3;13;12;1;18;5;2;3;1;11;11;15;5;16;2;7;9;1;2;2;20
9:00;Hasseltweg;1;8;4;24;8;9;11;13;2;1;9;0;2;11;0;13;11;0;22;7;1;0;5;23
9:15;Hasseltweg;2;2;2;17;3;9;4;9;3;1;5;4;2;2;11;11;15;0;7;11;2;2;4;4
9:30;Hasseltweg;4;4;0;5;7;8;0;9;2;2;1;2;6;2;3;0;9;1;9;6;3;4;3;10
9:45;Hasseltweg;0;4;0;4;4;3;4;2;1;0;9;6;7;5;4;6;9;0;7;8;0;0;1;9
10:00;Hasseltweg;1;2;1;6;3;1;1;4;1;0;0;4;1;5;3;2;0;0;6;1;0;2;1;1
10:15;Hasseltweg;1;0;0;7;2;3;1;5;1;0;3;4;2;3;2;0;1;1;5;3;1;1;0;0
10:30;Hasseltweg;2;0;1;3;3;3;2;1;0;0;3;1;1;5;5;5;4;1;6;4;2;0;0;3
10:45;Hasseltweg;1;1;1;8;4;3;1;5;0;1;6;3;1;6;3;0;1;0;2;0;1;2;0;4
11:00;Hasseltweg;2;1;0;7;2;4;1;5;1;0;6;2;0;6;4;4;4;1;5;5;2;0;0;2
11:15;Hasseltweg;1;2;1;2;1;0;3;3;0;1;2;3;0;1;4;5;6;1;1;1;0;0;2;2
11:30;Hasseltweg;1;3;1;1;3;1;2;2;0;0;1;2;1;4;2;2;2;1;3;2;1;2;2;2
11:45;Hasseltweg;2;2;1;4;3;3;2;5;1;1;5;3;3;4;2;2;2;0;4;1;0;2;2;4
12:00;Hasseltweg;3;0;1;8;1;2;2;0;2;1;3;3;1;2;1;6;5;1;2;7;1;0;1;6
12:15;Hasseltweg;3;4;1;2;6;5;4;6;2;1;2;4;1;1;2;4;9;0;5;3;2;2;2;8
12:30;Hasseltweg;5;2;1;0;4;0;2;2;2;1;0;0;7;6;5;2;1;1;3;7;2;3;2;8
12:45;Hasseltweg;5;4;1;11;7;4;3;6;1;0;7;0;3;0;3;6;0;1;8;1;2;2;3;3
13:00;Hasseltweg;5;3;0;11;2;4;0;0;3;0;9;5;3;7;4;0;5;0;1;5;0;3;1;2
13:15;Hasseltweg;1;1;1;9;2;1;0;2;1;0;0;1;2;1;1;3;2;1;5;7;2;1;2;2
13:30;Hasseltweg;3;2;0;5;0;3;2;0;1;1;1;0;4;4;3;2;4;0;4;3;1;0;0;5
13:45;Hasseltweg;4;0;1;8;2;3;0;2;0;0;4;4;2;4;0;4;4;1;2;6;0;1;0;5
14:00;Hasseltweg;1;2;0;2;4;1;2;1;1;0;1;4;1;1;0;3;6;0;3;2;0;1;1;4
14:15;Hasseltweg;1;2;0;2;6;1;2;3;1;1;3;3;4;2;5;3;4;0;4;3;2;0;0;4
14:30;Hasseltweg;1;1;1;7;3;3;2;4;1;1;6;4;5;2;1;3;1;0;1;0;1;2;1;2
14:45;Hasseltweg;2;2;0;1;5;0;0;2;0;0;1;2;3;4;2;1;4;1;0;0;1;0;2;6
15:00;Hasseltweg;1;1;0;3;4;3;1;2;0;1;3;3;2;2;4;5;4;0;5;0;2;0;1;1
15:15;Hasseltweg;1;3;1;7;6;2;1;6;1;1;4;1;5;2;2;3;5;0;6;4;1;2;1;3
15:30;Hasseltweg;3;1;1;3;6;2;3;1;1;0;3;3;4;6;1;5;0;1;0;2;1;2;1;2
15:45;Hasseltweg;4;1;1;8;5;4;2;2;0;1;3;4;3;0;0;1;5;0;5;1;0;2;0;1
16:00;Hasseltweg;9;7;0;16;14;8;7;0;3;2;12;8;3;5;3;7;0;0;10;5;1;3;2;10
16:15;Hasseltweg;3;4;1;12;8;9;1;9;1;2;8;11;13;15;3;1;16;1;2;11;5;5;1;16
16:30;Hasseltweg;2;0;1;6;9;11;6;5;0;2;8;8;9;17;2;12;3;3;16;18;2;4;1;1
16:45;Hasseltweg;4;0;3;22;17;9;4;13;4;2;1;7;1;6;3;0;7;1;2;7;5;4;3;12
17:00;Hasseltweg;9;5;1;8;19;3;5;21;5;2;11;11;9;14;6;11;2;3;20;19;2;5;4;7
17:15;Hasseltweg;13;2;1;25;15;8;5;14;3;3;4;13;11;8;9;6;3;1;5;11;4;5;2;4
17:30;Hasseltweg;13;3;2;28;14;9;7;18;0;3;16;0;2;14;17;3;2;3;21;2;4;5;3;17
17:45;Hasseltweg;13;5;1;18;14;7;3;7;0;2;8;2;9;18;11;12;6;2;15;17;0;3;5;16
18:00;Hasseltweg;13;6;0;25;15;10;4;6;7;2;9;14;13;15;11;5;3;1;9;19;7;5;7;8
18:15;Hasseltweg;7;9;1;25;17;15;6;10;0;2;13;5;12;21;11;8;16;2;10;21;2;1;5;20
18:30;Hasseltweg;6;4;2;4;3;9;2;5;3;0;11;10;3;14;7;7;8;0;7;5;2;3;5;4
18:45;Hasseltweg;2;2;1;6;2;6;3;2;4;1;11;0;4;1;4;1;1;2;12;2;3;3;4;6
19:00;Hasseltweg;2;1;1;4;4;5;4;8;1;1;3;1;3;6;5;3;2;1;9;4;3;1;1;6
19:15;Hasseltweg;4;2;1;6;0;2;2;4;2;0;5;2;2;1;3;4;5;1;3;3;1;0;1;1
19:30;Hasseltweg;1;2;1;3;4;0;2;4;0;0;0;2;1;5;5;2;1;0;3;6;2;2;1;1
19:45;Hasseltweg;3;1;0;5;5;1;3;1;2;0;3;1;1;6;4;2;3;0;2;3;1;0;0;3
20:00;Hasseltweg;1;2;0;2;4;2;1;1;1;0;1;1;1;2;0;2;0;1;0;5;1;2;0;5
20:15;Hasseltweg;3;0;0;8;6;1;3;3;1;0;2;3;3;5;1;5;6;1;3;5;1;0;1;5
20:30;Hasseltweg;2;1;0;6;2;2;1;3;1;1;4;2;2;2;2;3;3;1;1;3;1;0;1;2
20:45;Hasseltweg;0;2;1;4;0;0;1;1;1;0;2;2;3;5;2;3;1;1;3;1;0;0;2;2
21:00;Hasseltweg;3;2;1;2;4;1;1;2;1;1;1;3;3;1;2;1;1;1;4;3;0;1;0;1
21:15;Hasseltweg;2;2;1;6;3;1;2;2;1;1;2;1;4;0;4;3;1;1;1;0;0;1;1;2
21:30;Hasseltweg;2;2;0;0;3;1;1;0;1;1;4;2;1;2;0;3;0;0;4;4;1;1;0;1
21:45;Hasseltweg;4;1;0;1;3;3;2;4;1;1;3;1;4;2;0;3;0;0;3;4;2;1;0;2
22:00;Hasseltweg;1;1;1;4;4;3;1;3;0;0;4;0;4;4;3;2;5;1;4;6;1;2;1;3
22:15;Hasseltweg;1;3;1;5;0;1;2;0;0;1;3;1;4;4;2;4;3;0;3;3;1;1;1;2
22:30;Hasseltweg;1;1;0;5;4;1;0;4;1;0;1;0;2;1;0;2;2;0;4;4;1;2;1;4
22:45;Hasseltweg;3;2;0;3;1;1;2;2;1;1;3;0;3;3;1;1;1;1;1;2;1;1;0;0
23:00;Hasseltweg;0;1;0;5;2;1;1;2;0;0;4;0;1;3;3;1;3;0;2;1;1;0;1;3
23:15;Hasseltweg;2;1;0;2;1;1;2;2;1;0;1;1;1;2;1;2;2;0;0;2;1;1;1;4
23:30;Hasseltweg;2;0;1;1;3;1;1;3;0;0;0;1;2;2;1;2;3;0;1;3;0;0;1;0
23:45;Hasseltweg;0;1;0;3;2;1;1;1;1;0;3;1;2;3;1;1;0;0;1;1;1;0;0;3
0:00;Hendrikkade;1;0;0;2;1;1;0;1;1;0;0;1;1;0;1;0;2;0;0;0;1;1;1;1
0:15;Hendrikkade;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;1;2;0;1;0;1
0:30;Hendrikkade;0;0;0;1;0;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1
0:45;Hendrikkade;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
1:00;Hendrikkade;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
1:15;Hendrikkade;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
1:30;Hendrikkade;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
1:45;Hendrikkade;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2:00;Hendrikkade;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2:15;Hendrikkade;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
2:30;Hendrikkade;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
2:45;Hendrikkade;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3:00;Hendrikkade;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3:15;Hendrikkade;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
3:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
4:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1
4:15;Hendrikkade;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
4:30;Hendrikkade;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
4:45;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5:00;Hendrikkade;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0
5:15;Hendrikkade;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
5:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1
5:45;Hendrikkade;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1
6:15;Hendrikkade;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1
6:30;Hendrikkade;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
6:45;Hendrikkade;0;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0
7:00;Hendrikkade;2;0;0;2;0;2;0;1;0;0;1;2;1;2;2;2;1;0;2;0;0;1;1;2
7:15;Hendrikkade;0;1;1;8;6;2;0;3;1;0;3;2;2;6;4;1;1;0;1;1;1;1;2;2
7:30;Hendrikkade;2;3;1;1;2;4;5;6;1;1;13;7;7;13;1;4;2;2;7;5;4;5;4;11
7:45;Hendrikkade;14;2;3;26;9;2;6;11;7;3;18;1;7;14;5;17;19;1;23;13;2;6;2;2
8:00;Hendrikkade;0;9;3;7;10;9;3;3;2;2;4;12;5;4;2;16;9;2;3;21;3;0;7;11
8:15;Hendrikkade;3;6;3;13;19;5;6;3;1;2;3;11;14;8;13;9;8;2;19;9;6;7;0;10
8:30;Hendrikkade;12;7;2;15;16;4;6;2;6;1;6;10;9;20;10;1;12;3;13;5;3;3;0;13
8:45;Hendrikkade;4;2;3;0;16;5;8;4;3;2;10;4;18;1;9;7;1;3;6;11;5;5;6;21
9:00;Hendrikkade;10;6;0;4;15;8;12;8;3;2;6;4;7;4;9;1;3;3;12;15;7;6;5;23
9:15;Hendrikkade;6;4;2;15;11;7;6;4;2;0;7;4;9;5;8;12;6;2;3;7;1;3;3;6
9:30;Hendrikkade;2;6;1;7;8;2;6;10;1;1;9;3;1;5;9;8;6;0;2;6;1;2;1;5
9:45;Hendrikkade;4;2;1;9;3;5;3;1;2;2;7;1;5;6;5;6;2;1;7;9;2;1;1;7
10:00;Hendrikkade;1;2;0;3;4;4;0;5;0;0;1;0;4;0;5;2;6;1;5;1;1;0;2;5
10:15;Hendrikkade;1;1;1;5;4;1;2;2;0;0;2;2;2;3;4;3;0;0;2;6;2;1;1;0
10:30;Hendrikkade;1;0;0;4;3;1;1;5;0;1;3;1;4;6;5;1;3;1;3;4;1;1;1;4
10:45;Hendrikkade;2;1;0;8;5;2;2;4;1;0;2;4;2;3;2;3;4;1;5;2;2;0;1;3
11:00;Hendrikkade;4;2;0;4;5;1;2;4;2;1;2;3;4;3;1;3;0;0;1;4;0;1;0;3
11:15;Hendrikkade;0;0;0;4;2;3;3;4;1;1;3;1;3;3;2;4;3;0;1;3;0;0;2;6
11:30;Hendrikkade;4;3;1;0;5;3;3;1;0;0;3;2;3;4;3;5;6;1;0;1;1;0;1;4
11:45;Hendrikkade;4;2;0;2;3;4;2;3;1;0;4;1;1;1;1;0;2;1;4;3;1;1;1;3
12:00;Hendrikkade;4;2;1;5;4;1;3;1;2;0;5;2;2;1;3;6;2;0;5;5;2;2;1;1
12:15;Hendrikkade;5;0;1;3;7;5;4;5;1;1;4;3;3;1;3;5;6;1;2;7;2;1;1;2
12:30;Hendrikkade;2;1;0;12;0;2;0;1;2;0;7;5;6;6;0;2;8;0;3;8;0;0;2;4
12:45;Hendrikkade;6;2;1;11;3;5;1;2;0;1;5;5;3;3;5;7;4;1;1;3;2;0;1;5
13:00;Hendrikkade;3;4;1;11;6;5;4;1;3;1;2;0;3;4;1;6;4;1;2;1;3;2;0;6
13:15;Hendrikkade;3;1;1;4;4;5;3;2;1;0;3;5;2;4;2;0;7;0;6;6;1;2;2;4
13:30;Hendrikkade;1;1;0;2;1;0;1;1;2;0;1;2;2;3;0;3;5;0;4;4;1;1;1;3
13:45;Hendrikkade;2;1;1;5;2;3;0;0;1;0;0;2;5;5;5;4;6;1;2;0;1;1;1;0
14:00;Hendrikkade;2;0;1;3;5;3;2;0;0;1;4;0;2;1;1;3;6;0;3;2;2;1;0;6
14:15;Hendrikkade;1;1;1;1;6;3;2;3;1;1;3;3;4;5;0;2;3;0;0;3;1;2;2;6
14:30;Hendrikkade;1;1;1;1;6;4;2;1;0;1;1;2;0;2;3;1;1;1;2;2;2;2;2;5
14:45;Hendrikkade;2;2;0;4;5;1;2;3;1;0;5;4;1;6;1;2;2;0;4;5;1;2;1;3
15:00;Hendrikkade;3;0;0;8;4;3;2;4;2;0;2;3;3;4;1;0;3;1;2;4;1;1;1;3
15:15;Hendrikkade;1;0;0;0;3;2;2;4;1;0;3;4;2;4;1;4;5;0;1;2;2;1;2;1
15:30;Hendrikkade;4;1;1;1;4;4;1;1;1;1;3;0;0;1;3;5;3;1;1;0;2;1;2;3
15:45;Hendrikkade;1;2;1;0;2;3;2;5;2;0;5;1;2;3;1;3;3;1;5;4;1;1;1;0
16:00;Hendrikkade;2;4;0;17;13;7;3;6;2;2;6;1;4;4;9;7;13;2;3;12;3;4;2;7
16:15;Hendrikkade;4;0;2;24;17;6;6;12;4;2;15;5;6;13;2;9;3;1;3;6;2;2;1;4
16:30;Hendrikkade;12;7;0;9;9;4;8;13;3;1;13;4;5;1;9;13;6;2;18;17;1;1;2;13
16:45;Hendrikkade;6;8;1;0;2;10;4;17;1;0;12;10;11;3;13;12;11;3;6;8;3;2;1;6
